TimeSeconds,Power [W],CumulativeEnergy,Status
3578.0,1.16,3683.3549999999323,At Work (In the Office)
3579.0,1.05,3684.4049999999324,At Work (In the Office)
3580.0,0.975,3685.3799999999324,At Work (In the Office)
3581.0,0.995,3686.3749999999322,At Work (In the Office)
3582.0,1.16,3687.534999999932,At Work (In the Office)
3583.0,0.995,3688.529999999932,At Work (In the Office)
3584.0,0.995,3689.524999999932,At Work (In the Office)
3585.0,1.04,3690.564999999932,At Work (In the Office)
3586.0,1.1,3691.6649999999318,At Work (In the Office)
3587.0,1.04,3692.7049999999317,At Work (In the Office)
3588.0,0.995,3693.6999999999316,At Work (In the Office)
3589.0,0.995,3694.6949999999315,At Work (In the Office)
3590.0,1.18,3695.8749999999313,At Work (In the Office)
3591.0,0.995,3696.869999999931,At Work (In the Office)
3592.0,0.975,3697.844999999931,At Work (In the Office)
3593.0,0.99,3698.834999999931,At Work (In the Office)
3594.0,1.11,3699.944999999931,At Work (In the Office)
3595.0,1.19,3701.134999999931,At Work (In the Office)
3596.0,0.995,3702.129999999931,At Work (In the Office)
3597.0,0.975,3703.104999999931,At Work (In the Office)
3598.0,1.06,3704.164999999931,At Work (In the Office)
3599.0,1.12,3705.2849999999307,At Work (In the Office)
3600.0,1.07,3706.354999999931,At Work (In the Office)
3601.0,1.2,3707.5549999999307,At Work (In the Office)
3602.0,0.975,3708.5299999999306,At Work (In the Office)
3603.0,1.01,3709.539999999931,At Work (In the Office)
3604.0,0.975,3710.5149999999308,At Work (In the Office)
3605.0,1.02,3711.5349999999307,At Work (In the Office)
3606.0,1.03,3712.564999999931,At Work (In the Office)
3607.0,0.975,3713.539999999931,At Work (In the Office)
3608.0,1.14,3714.6799999999307,At Work (In the Office)
3609.0,0.975,3715.6549999999306,At Work (In the Office)
3610.0,0.995,3716.6499999999305,At Work (In the Office)
3611.0,1.13,3717.7799999999306,At Work (In the Office)
3612.0,1.18,3718.9599999999305,At Work (In the Office)
3613.0,1.03,3719.9899999999307,At Work (In the Office)
3614.0,0.98,3720.9699999999307,At Work (In the Office)
3615.0,1.03,3721.999999999931,At Work (In the Office)
3616.0,1.16,3723.1599999999307,At Work (In the Office)
3617.0,0.995,3724.1549999999306,At Work (In the Office)
3618.0,1.2,3725.3549999999304,At Work (In the Office)
3619.0,1.04,3726.3949999999304,At Work (In the Office)
3620.0,1.02,3727.4149999999304,At Work (In the Office)
3621.0,1.04,3728.4549999999304,At Work (In the Office)
3622.0,0.995,3729.4499999999302,At Work (In the Office)
3623.0,0.985,3730.4349999999304,At Work (In the Office)
3624.0,1.16,3731.59499999993,At Work (In the Office)
3625.0,1.11,3732.7049999999304,At Work (In the Office)
3626.0,1.04,3733.7449999999303,At Work (In the Office)
3627.0,0.995,3734.73999999993,At Work (In the Office)
3628.0,0.975,3735.71499999993,At Work (In the Office)
3629.0,1.04,3736.75499999993,At Work (In the Office)
3630.0,0.995,3737.74999999993,At Work (In the Office)
3631.0,0.975,3738.72499999993,At Work (In the Office)
3632.0,1.06,3739.78499999993,At Work (In the Office)
3633.0,0.975,3740.7599999999297,At Work (In the Office)
3634.0,1.05,3741.80999999993,At Work (In the Office)
3635.0,1.01,3742.81999999993,At Work (In the Office)
3636.0,0.975,3743.79499999993,At Work (In the Office)
3637.0,1.02,3744.81499999993,At Work (In the Office)
3638.0,0.975,3745.78999999993,At Work (In the Office)
3639.0,0.995,3746.78499999993,At Work (In the Office)
3640.0,1.02,3747.80499999993,At Work (In the Office)
3641.0,0.99,3748.7949999999296,At Work (In the Office)
3642.0,1.16,3749.9549999999294,At Work (In the Office)
3643.0,0.98,3750.9349999999295,At Work (In the Office)
3644.0,0.995,3751.9299999999294,At Work (In the Office)
3645.0,1.04,3752.9699999999293,At Work (In the Office)
3646.0,0.995,3753.964999999929,At Work (In the Office)
3647.0,1.15,3755.1149999999293,At Work (In the Office)
3648.0,0.98,3756.0949999999293,At Work (In the Office)
3649.0,0.995,3757.089999999929,At Work (In the Office)
3650.0,1.16,3758.249999999929,At Work (In the Office)
3651.0,1.15,3759.399999999929,At Work (In the Office)
3652.0,0.99,3760.389999999929,At Work (In the Office)
3653.0,1.03,3761.419999999929,At Work (In the Office)
3654.0,0.995,3762.414999999929,At Work (In the Office)
3655.0,1.07,3763.484999999929,At Work (In the Office)
3656.0,1.1,3764.584999999929,At Work (In the Office)
3657.0,1.01,3765.5949999999293,At Work (In the Office)
3658.0,1.05,3766.6449999999295,At Work (In the Office)
3659.0,1.14,3767.7849999999294,At Work (In the Office)
3660.0,0.985,3768.7699999999295,At Work (In the Office)
3661.0,1.1,3769.8699999999294,At Work (In the Office)
3662.0,0.99,3770.859999999929,At Work (In the Office)
3663.0,1.12,3771.979999999929,At Work (In the Office)
3664.0,1.16,3773.139999999929,At Work (In the Office)
3665.0,1.12,3774.259999999929,At Work (In the Office)
3666.0,1.29,3775.549999999929,At Work (In the Office)
3667.0,0.975,3776.5249999999287,At Work (In the Office)
3668.0,1.04,3777.5649999999287,At Work (In the Office)
3669.0,0.985,3778.549999999929,At Work (In the Office)
3670.0,1.12,3779.6699999999287,At Work (In the Office)
3671.0,1.01,3780.679999999929,At Work (In the Office)
3672.0,0.975,3781.654999999929,At Work (In the Office)
3673.0,1.12,3782.7749999999287,At Work (In the Office)
3674.0,0.98,3783.7549999999287,At Work (In the Office)
3675.0,1.15,3784.904999999929,At Work (In the Office)
3676.0,1.06,3785.9649999999288,At Work (In the Office)
3677.0,0.975,3786.9399999999287,At Work (In the Office)
3678.0,1.14,3788.0799999999285,At Work (In the Office)
3679.0,1.17,3789.2499999999286,At Work (In the Office)
3680.0,1.14,3790.3899999999285,At Work (In the Office)
3681.0,1.03,3791.4199999999287,At Work (In the Office)
3682.0,0.98,3792.3999999999287,At Work (In the Office)
3683.0,0.99,3793.3899999999285,At Work (In the Office)
3684.0,1.15,3794.5399999999286,At Work (In the Office)
3685.0,0.995,3795.5349999999285,At Work (In the Office)
3686.0,1.17,3796.7049999999285,At Work (In the Office)
3687.0,1.16,3797.8649999999284,At Work (In the Office)
3688.0,1.26,3799.1249999999286,At Work (In the Office)
3689.0,1.14,3800.2649999999285,At Work (In the Office)
3690.0,0.995,3801.2599999999284,At Work (In the Office)
3691.0,0.98,3802.2399999999284,At Work (In the Office)
3692.0,1.16,3803.3999999999282,At Work (In the Office)
3693.0,1.12,3804.519999999928,At Work (In the Office)
3694.0,1.18,3805.699999999928,At Work (In the Office)
3695.0,0.995,3806.694999999928,At Work (In the Office)
3696.0,1.14,3807.8349999999277,At Work (In the Office)
3697.0,1.03,3808.864999999928,At Work (In the Office)
3698.0,0.985,3809.849999999928,At Work (In the Office)
3699.0,1.0,3810.849999999928,At Work (In the Office)
3700.0,1.05,3811.8999999999282,At Work (In the Office)
3701.0,1.16,3813.059999999928,At Work (In the Office)
3702.0,1.06,3814.119999999928,At Work (In the Office)
3703.0,1.16,3815.279999999928,At Work (In the Office)
3704.0,1.17,3816.449999999928,At Work (In the Office)
3705.0,1.18,3817.629999999928,At Work (In the Office)
3706.0,0.98,3818.609999999928,At Work (In the Office)
3707.0,1.12,3819.7299999999277,At Work (In the Office)
3708.0,0.985,3820.714999999928,At Work (In the Office)
3709.0,1.2,3821.9149999999277,At Work (In the Office)
3710.0,1.09,3823.004999999928,At Work (In the Office)
3711.0,1.32,3824.324999999928,At Work (In the Office)
3712.0,1.1,3825.424999999928,At Work (In the Office)
3713.0,1.04,3826.464999999928,At Work (In the Office)
3714.0,1.01,3827.474999999928,At Work (In the Office)
3715.0,1.03,3828.5049999999283,At Work (In the Office)
3716.0,1.33,3829.834999999928,At Work (In the Office)
3717.0,1.19,3831.0249999999282,At Work (In the Office)
3718.0,1.16,3832.184999999928,At Work (In the Office)
3719.0,1.05,3833.2349999999283,At Work (In the Office)
3720.0,1.16,3834.394999999928,At Work (In the Office)
3721.0,1.04,3835.434999999928,At Work (In the Office)
3722.0,1.15,3836.584999999928,At Work (In the Office)
3723.0,1.06,3837.644999999928,At Work (In the Office)
3724.0,1.33,3838.974999999928,At Work (In the Office)
3725.0,0.98,3839.954999999928,At Work (In the Office)
3726.0,1.11,3841.064999999928,At Work (In the Office)
3727.0,1.05,3842.1149999999284,At Work (In the Office)
3728.0,0.98,3843.0949999999284,At Work (In the Office)
3729.0,0.995,3844.0899999999283,At Work (In the Office)
3730.0,0.975,3845.064999999928,At Work (In the Office)
3731.0,1.02,3846.084999999928,At Work (In the Office)
3732.0,1.12,3847.204999999928,At Work (In the Office)
3733.0,0.995,3848.199999999928,At Work (In the Office)
3734.0,1.06,3849.259999999928,At Work (In the Office)
3735.0,0.985,3850.244999999928,At Work (In the Office)
3736.0,1.28,3851.5249999999282,At Work (In the Office)
3737.0,0.995,3852.519999999928,At Work (In the Office)
3738.0,1.16,3853.679999999928,At Work (In the Office)
3739.0,1.14,3854.819999999928,At Work (In the Office)
3740.0,1.18,3855.9999999999277,At Work (In the Office)
3741.0,0.995,3856.9949999999276,At Work (In the Office)
3742.0,1.14,3858.1349999999275,At Work (In the Office)
3743.0,0.99,3859.1249999999272,At Work (In the Office)
3744.0,1.18,3860.304999999927,At Work (In the Office)
3745.0,1.17,3861.474999999927,At Work (In the Office)
3746.0,0.995,3862.469999999927,At Work (In the Office)
3747.0,1.16,3863.629999999927,At Work (In the Office)
3748.0,0.995,3864.624999999927,At Work (In the Office)
3749.0,1.16,3865.7849999999266,At Work (In the Office)
3750.0,1.02,3866.8049999999266,At Work (In the Office)
3751.0,1.27,3868.0749999999266,At Work (In the Office)
3752.0,1.0,3869.0749999999266,At Work (In the Office)
3753.0,1.26,3870.334999999927,At Work (In the Office)
3754.0,1.14,3871.4749999999267,At Work (In the Office)
3755.0,1.15,3872.624999999927,At Work (In the Office)
3756.0,0.99,3873.6149999999266,At Work (In the Office)
3757.0,1.15,3874.7649999999267,At Work (In the Office)
3758.0,1.2,3875.9649999999265,At Work (In the Office)
3759.0,1.15,3877.1149999999266,At Work (In the Office)
3760.0,1.24,3878.3549999999263,At Work (In the Office)
3761.0,1.14,3879.494999999926,At Work (In the Office)
3762.0,1.01,3880.5049999999264,At Work (In the Office)
3763.0,1.15,3881.6549999999265,At Work (In the Office)
3764.0,0.985,3882.6399999999267,At Work (In the Office)
3765.0,1.14,3883.7799999999265,At Work (In the Office)
3766.0,1.13,3884.9099999999266,At Work (In the Office)
3767.0,0.995,3885.9049999999265,At Work (In the Office)
3768.0,1.16,3887.0649999999264,At Work (In the Office)
3769.0,0.975,3888.0399999999263,At Work (In the Office)
3770.0,1.08,3889.119999999926,At Work (In the Office)
3771.0,0.975,3890.094999999926,At Work (In the Office)
3772.0,1.13,3891.2249999999262,At Work (In the Office)
3773.0,1.05,3892.2749999999264,At Work (In the Office)
3774.0,0.985,3893.2599999999265,At Work (In the Office)
3775.0,0.995,3894.2549999999264,At Work (In the Office)
3776.0,0.985,3895.2399999999266,At Work (In the Office)
3777.0,1.0,3896.2399999999266,At Work (In the Office)
3778.0,1.08,3897.3199999999265,At Work (In the Office)
3779.0,1.05,3898.3699999999267,At Work (In the Office)
3780.0,1.2,3899.5699999999265,At Work (In the Office)
3781.0,1.2,3900.7699999999263,At Work (In the Office)
3782.0,1.21,3901.9799999999263,At Work (In the Office)
3783.0,1.04,3903.0199999999263,At Work (In the Office)
3784.0,0.995,3904.014999999926,At Work (In the Office)
3785.0,1.16,3905.174999999926,At Work (In the Office)
3786.0,1.01,3906.1849999999263,At Work (In the Office)
3787.0,1.08,3907.264999999926,At Work (In the Office)
3788.0,1.15,3908.4149999999263,At Work (In the Office)
3789.0,1.03,3909.4449999999265,At Work (In the Office)
3790.0,1.16,3910.6049999999263,At Work (In the Office)
3791.0,1.06,3911.6649999999263,At Work (In the Office)
3792.0,0.99,3912.654999999926,At Work (In the Office)
3793.0,1.15,3913.804999999926,At Work (In the Office)
3794.0,1.23,3915.034999999926,At Work (In the Office)
3795.0,0.975,3916.009999999926,At Work (In the Office)
3796.0,0.995,3917.004999999926,At Work (In the Office)
3797.0,1.15,3918.154999999926,At Work (In the Office)
3798.0,0.995,3919.149999999926,At Work (In the Office)
3799.0,1.11,3920.259999999926,At Work (In the Office)
3800.0,1.32,3921.5799999999263,At Work (In the Office)
3801.0,1.07,3922.6499999999264,At Work (In the Office)
3802.0,1.16,3923.8099999999263,At Work (In the Office)
3803.0,1.2,3925.009999999926,At Work (In the Office)
3804.0,1.21,3926.219999999926,At Work (In the Office)
3805.0,0.975,3927.194999999926,At Work (In the Office)
3806.0,0.99,3928.184999999926,At Work (In the Office)
3807.0,1.0,3929.184999999926,At Work (In the Office)
3808.0,1.28,3930.464999999926,At Work (In the Office)
3809.0,0.995,3931.459999999926,At Work (In the Office)
3810.0,1.16,3932.6199999999258,At Work (In the Office)
3811.0,0.99,3933.6099999999255,At Work (In the Office)
3812.0,1.16,3934.7699999999254,At Work (In the Office)
3813.0,1.06,3935.8299999999253,At Work (In the Office)
3814.0,1.33,3937.1599999999253,At Work (In the Office)
3815.0,1.04,3938.1999999999252,At Work (In the Office)
3816.0,1.01,3939.2099999999255,At Work (In the Office)
3817.0,1.02,3940.2299999999254,At Work (In the Office)
3818.0,1.12,3941.3499999999253,At Work (In the Office)
3819.0,0.98,3942.3299999999253,At Work (In the Office)
3820.0,0.985,3943.3149999999255,At Work (In the Office)
3821.0,1.01,3944.3249999999257,At Work (In the Office)
3822.0,0.98,3945.3049999999257,At Work (In the Office)
3823.0,1.11,3946.414999999926,At Work (In the Office)
3824.0,1.13,3947.544999999926,At Work (In the Office)
3825.0,1.12,3948.664999999926,At Work (In the Office)
3826.0,1.05,3949.714999999926,At Work (In the Office)
3827.0,1.18,3950.894999999926,At Work (In the Office)
3828.0,1.15,3952.044999999926,At Work (In the Office)
3829.0,0.975,3953.019999999926,At Work (In the Office)
3830.0,1.13,3954.149999999926,At Work (In the Office)
3831.0,0.99,3955.1399999999257,At Work (In the Office)
3832.0,0.98,3956.1199999999258,At Work (In the Office)
3833.0,1.11,3957.229999999926,At Work (In the Office)
3834.0,1.0,3958.229999999926,At Work (In the Office)
3835.0,1.12,3959.349999999926,At Work (In the Office)
3836.0,1.32,3960.669999999926,At Work (In the Office)
3837.0,1.16,3961.829999999926,At Work (In the Office)
3838.0,1.34,3963.169999999926,At Work (In the Office)
3839.0,1.16,3964.329999999926,At Work (In the Office)
3840.0,1.22,3965.5499999999256,At Work (In the Office)
3841.0,1.33,3966.8799999999255,At Work (In the Office)
3842.0,1.28,3968.1599999999257,At Work (In the Office)
3843.0,0.995,3969.1549999999256,At Work (In the Office)
3844.0,1.16,3970.3149999999255,At Work (In the Office)
3845.0,1.01,3971.3249999999257,At Work (In the Office)
3846.0,1.03,3972.354999999926,At Work (In the Office)
3847.0,1.11,3973.464999999926,At Work (In the Office)
3848.0,0.985,3974.449999999926,At Work (In the Office)
3849.0,1.05,3975.4999999999263,At Work (In the Office)
3850.0,1.13,3976.6299999999264,At Work (In the Office)
3851.0,1.33,3977.9599999999264,At Work (In the Office)
3852.0,1.13,3979.0899999999265,At Work (In the Office)
3853.0,0.975,3980.0649999999264,At Work (In the Office)
3854.0,1.15,3981.2149999999265,At Work (In the Office)
3855.0,1.26,3982.4749999999267,At Work (In the Office)
3856.0,0.98,3983.4549999999267,At Work (In the Office)
3857.0,1.04,3984.4949999999267,At Work (In the Office)
3858.0,1.14,3985.6349999999265,At Work (In the Office)
3859.0,1.19,3986.8249999999266,At Work (In the Office)
3860.0,1.06,3987.8849999999265,At Work (In the Office)
3861.0,1.26,3989.1449999999268,At Work (In the Office)
3862.0,1.07,3990.214999999927,At Work (In the Office)
3863.0,0.975,3991.189999999927,At Work (In the Office)
3864.0,1.0,3992.189999999927,At Work (In the Office)
3865.0,0.975,3993.1649999999267,At Work (In the Office)
3866.0,1.16,3994.3249999999266,At Work (In the Office)
3867.0,1.03,3995.354999999927,At Work (In the Office)
3868.0,1.32,3996.674999999927,At Work (In the Office)
3869.0,1.23,3997.904999999927,At Work (In the Office)
3870.0,1.21,3999.114999999927,At Work (In the Office)
3871.0,1.01,4000.1249999999272,At Work (In the Office)
3872.0,1.06,4001.184999999927,At Work (In the Office)
3873.0,1.15,4002.3349999999273,At Work (In the Office)
3874.0,1.21,4003.5449999999273,At Work (In the Office)
3875.0,1.15,4004.6949999999274,At Work (In the Office)
3876.0,0.995,4005.6899999999273,At Work (In the Office)
3877.0,0.985,4006.6749999999274,At Work (In the Office)
3878.0,1.18,4007.8549999999273,At Work (In the Office)
3879.0,0.99,4008.844999999927,At Work (In the Office)
3880.0,1.33,4010.174999999927,At Work (In the Office)
3881.0,0.99,4011.1649999999267,At Work (In the Office)
3882.0,0.985,4012.149999999927,At Work (In the Office)
3883.0,1.11,4013.259999999927,At Work (In the Office)
3884.0,1.06,4014.319999999927,At Work (In the Office)
3885.0,1.02,4015.339999999927,At Work (In the Office)
3886.0,1.22,4016.5599999999267,At Work (In the Office)
3887.0,1.15,4017.709999999927,At Work (In the Office)
3888.0,0.995,4018.7049999999267,At Work (In the Office)
3889.0,0.995,4019.6999999999266,At Work (In the Office)
3890.0,0.975,4020.6749999999265,At Work (In the Office)
3891.0,1.07,4021.7449999999267,At Work (In the Office)
3892.0,1.15,4022.8949999999268,At Work (In the Office)
3893.0,1.13,4024.024999999927,At Work (In the Office)
3894.0,1.33,4025.354999999927,At Work (In the Office)
3895.0,1.11,4026.464999999927,At Work (In the Office)
